id,length,tonnage,engine_power,crew_size,label,split,idhash
422648000,,,,,non_fishing,Training,1218581487143447743
422657,,,,,non_fishing,Training,6467939734307227580
422669000,,,,,non_fishing,Training,8657778150362205910
422674000,,,,,non_fishing,Training,-8785200718063448936
422678000,,,,,cargo,Test,3214843281908550972
422700000,,,,,tug,Training,4550049719883367700
422712000,,,,,non_fishing,Training,-7453750485377528917
422733000,81.13,2277.0,,,specialized_reefer,Training,-892885148474287014
422754700,70.5,1304.5,,,tuna_purse_seines,Test,8550826354204846178
422765000,,,,,non_fishing,Training,-2010783616667873435
422782000,,,,,supply_vessel,Test,-7460361260839842954
422785000,,,,,supply_vessel,Test,7986387812980708839
422789865,,,,,gear,Test,3986359812946708916
422816000,,,,,non_fishing,Training,-4130740464095636210
422817000,,,,,non_fishing,Training,-5130749464122636187
422818000,,,,,non_fishing,Training,1869249535682363424
422821000,,,,,seismic_vessel,Test,8873036740904259924
422873000,,,,,non_fishing,Training,-8448424454609912165
422889000,,,,,tug,Test,-2444646249415015646
422890000,,,,,non_fishing,Training,112554882827330384
422891000,,,,,non_fishing,Training,-887550117807670537
422900005,,,,,gear,Training,-5681395763132129569
422900018,,,,,gear,Test,-5681395763133129583
422911,,,,,gear,Training,6467926734159227249
422912000,,,,,non_fishing,Training,-3238455894567474331
423004100,,,,,non_fishing,Training,1874549767713409405
423008100,,,,,non_fishing,Training,5874553767597409033
423009100,,,,,non_fishing,Training,4874578767742409246
423026100,,,,,tanker,Test,-5011315969181900571
423033100,,,,,tanker,Training,-7568517101424246601
423044100,,,,,cargo,Training,-5450513632595659255
423046100,150.15,7833.0,,,tanker,Training,-7450499632457658973
423048100,125.06,4178.0,,,tanker,Training,8996226441229892733
423050100,125.06,4134.0,,,tanker,Test,2992450235918995812
423051100,154.55,11450.0,,,cargo|passenger,Training,3992457235901995775
423061100,147.0,6052.0,,,tanker,Training,-6443104222576866324
423068100,154.55,11450.0,,,cargo|passenger,Training,2556910777366133615
423070100,,,,,non_fishing,Training,-1000169354123211386
423072100,67.7,1491.0,,,supply_vessel,Test,-3000187354145211312
423073100,67.3,1585.0,,,tug|supply_vessel,Training,-2000180354130211317
423075100,126.89,13336.0,,,other_not_fishing,Training,3999841645807788525
423076100,81.37,2723.0,,,supply_vessel,Test,999848645898788652
423078100,81.37,2723.0,,,supply_vessel,Training,6999870645964788750
423079100,67.3,1585.0,,,supply_vessel,Test,7999845645691788281
423080100,67.7,1491.0,,,supply_vessel,Training,4117731113974374969
423083100,54.6,758.0,,,tug|supply_vessel,Training,1117738114097375128
423085100,81.37,2723.0,,,supply_vessel,Training,7117760114131375194
423086100,73.9,2621.0,,,passenger,Test,6117749114124375279
423090100,,,,,seismic_vessel,Training,8560690982573030104
423094100,61.0,1695.0,,,supply_vessel,Training,-5886049091220521708
423098100,91.8,4298.0,,,dive_vessel,Training,560650982613030352
423099100,64.44,1384.0,,,other_not_fishing,Test,1560657982628030347
423102576,,,,,non_fishing,Training,-8285218191533436049
423108100,98.98,2700.0,,,other_not_fishing,Training,4161499882125115398
423110100,,,,,non_fishing,Training,7718580013614460399
423112100,,,,,non_fishing,Training,-8728146060073091307
423113100,,,,,non_fishing,Training,8718591013621460314
423116100,54.49,946.0,,,non_fishing,Training,5718562013464460089
423119100,64.44,1384.0,,,other_not_fishing,Test,-1281434986328539540
423120100,81.16,2737.0,,,supply_vessel,Test,2600679545388873772
423121100,81.16,2737.0,,,supply_vessel,Training,3600686545403873767
423124100,,,,,non_fishing,Training,-1399356454655126192
423125100,98.98,2971.0,,,other_not_fishing,Test,-399349454640126197
423133100,63.6,1387.0,,,other_not_fishing,Training,-4842273323086781204
423135100,98.98,2971.0,,,non_fishing,Training,-6842291323108781242
423136100,,,,,other_not_fishing,Test,-7842302323115781173
423137100,,,,,non_fishing,Training,-8842309323130781168
423138100,,,,,tug,Test,6157759676878218645
423146100,,,,,passenger,Training,593277135493081128
423148100,28.67,208.0,,,passenger,Test,-1406740864528918910
423149100,72.3,2008.0,,,other_not_fishing,Test,-406733864513918787
423158100,64.44,1384.0,,,other_not_fishing,Training,-3403100659914023085
423159100,64.44,1384.0,,,other_not_fishing,Test,-4403107659929023080
423160100,64.44,1384.0,,,other_not_fishing,Training,-2967561201265160536
423161100,63.6,1387.0,,,other_not_fishing,Test,-1967554201250160541
423164100,54.49,,,,non_fishing,Training,1032442798650839268
423165100,34.05,280.0,,,supply_vessel,Training,2032449798633839231
423166100,44.6,435.0,,,supply_vessel,Training,3032460798768839530
423168100,,,,,passenger,Test,7479014871716390176
423169100,98.98,2882.0,,,other_not_fishing,Training,8479021871731390171
423170100,54.49,,,,non_fishing,Training,-7410521069863815799
423172100,81.16,2737.0,,,supply_vessel,Test,9036237003983736099
423173100,67.3,1585.0,,,tug|supply_vessel,Training,8036230003968736104
423177100,72.8,1867.0,,,dive_vessel,Test,-6410510069824815708
423180100,,,,,non_fishing,Training,5918194534980148438
423182100,,,,,non_fishing,Training,3918176534958148512
423183100,72.3,2008.0,,,other_not_fishing,Training,4918183534973148507
423184100,,,,,non_fishing,Training,-8528417538045402238
423185100,,,,,tanker,Test,-7528410538030402115
423200100,35.3,208.0,,,passenger,Test,-2291643024195288053
423207100,150.23,7833.0,,,tanker,Test,2708371975727711794
423214100,34.05,280.0,,,supply_vessel,Test,-6741951302515735778
423215100,44.6,435.0,,,supply_vessel,Training,-5741976302660735991
423217100,35.3,208.0,,,passenger,Training,-7741962302522735709
423219100,35.3,208.0,,,passenger,Training,8704763771164815997
423222100,28.67,208.0,,,passenger,Test,-299009434047080733
423225100,,,,,passenger,Training,4701005565971919338
423228100,,,,,non_fishing,Training,-6299159434753081727
423233100,35.17,235.0,,,non_fishing,Training,9143929434290573961
423244100,34.05,280.0,,,supply_vessel,Training,-5616670424428356589
423261100,55.55,627.0,,,non_fishing,Training,6269210312485953458
423262100,55.55,627.0,,,non_fishing,Training,5269231312606953575
423263100,81.9,2044.0,,,dredge_non_fishing,Training,4269224312591953580
423268100,,,,,non_fishing,Training,-3177486761152598187
423306100,150.15,7834.0,,,tanker,Test,2808711996416757482
423311100,,,,,non_fishing,Training,-8634244872070897634
423326100,36.6,166.0,,,passenger,Training,369528333140999080
423333100,,,,,supply_vessel,Training,7819865611490446662
423334100,35.0,200.0,,,non_fishing,Training,-7626853462182104921
423335100,35.0,200.0,,,non_fishing,Training,-8626860462197104916
423337100,35.0,200.0,,,non_fishing,Training,-6626874462303105038
423341100,141.4,21497.0,,,other_not_fishing,Training,3376937743051791719
423344100,,,,,non_fishing,Training,-1623105257007208240
423345100,35.0,200.0,,,non_fishing,Training,-623098256992208245
423346100,35.0,200.0,,,non_fishing,Training,376912743014791686
423355100,,,,,dredge_non_fishing,Training,-7066040125460863290
423357100,,,,,non_fishing,Training,-9066058125482863216
423360100,,,,,non_fishing,Training,-6508952993848518130
423362100,,,,,passenger,Test,-8508970993998518440
423364100,,,,,supply_vessel,Test,-2508948993964518374
423366100,,,,,non_fishing,Training,-4508966994082518636
423373100,,,,,non_fishing,Training,8494842211269378266
423374100,,,,,non_fishing,Training,3494827211250378195
423376100,,,,,tug,Training,5494813211112378041
423378100,,,,,non_fishing,Training,-505176788665621593
423380100,,,,,dive_vessel,Training,9012088722859341936
423385100,,,,,non_fishing,Training,-4434612350663209465
423387100,,,,,non_fishing,Training,-2434626350769209587
423389100,,,,,non_fishing,Training,-434608350747209549
423395100,36.75,354.0,,,tug,Test,7569157854449687058
423399100,,,,,non_fishing,Training,-6877550219215864594
423402100,26.85,255.0,,,tug,Training,7007426953087716055
423404100,32.27,335.0,,,tug,Test,5007408952937715745
423405100,,,,,supply_vessel,Training,4007401952922715766
423413100,119.04,2615.0,,,cargo|tanker,Training,-1996378252380181091
423430100,38.22,315.0,,,supply_vessel,Test,4564489084535060926
423431100,38.22,315.0,,,supply_vessel,Test,5564464084390060713
423432100,38.22,315.0,,,supply_vessel,Test,2564471084513060872
423436100,54.82,722.0,,,fishing,Training,6564475084429060676
423444100,,,,,bunker,Training,8565264718850539285
423456100,,,,,supply_vessel,Test,-3438533486398357350
423459100,,,,,non_fishing,Training,2008155587332194443
423461100,60.0,1763.0,,,tug|supply_vessel,Training,-1553454383857525952
423462100,60.0,1763.0,,,tug|supply_vessel,Training,1446570616179474081
424426611,55.25,520.0,,,drifting_longlines,Test,-2010648547155487993
425000001,,,,,tanker,Test,-8445596883542301489
425000004,,,,,tanker,Test,-8445596883542301494
425000006,,,,,non_fishing,Training,-8445596883542301496
425000007,,,,,non_fishing,Training,-8445596883542301495
425000010,,,,,supply_vessel,Test,-8445596883543301491
425000011,,,,,supply_vessel,Training,-8445596883543301492
425001047,,,,,dive_vessel,Training,9001138190136250158
425001049,,,,,non_fishing,Training,9001138190136250144
425001050,,,,,non_fishing,Training,9001138190137250154
425001052,,,,,tug,Test,9001138190137250152
425001057,,,,,seismic_vessel,Test,9001138190137250157
425001058,,,,,non_fishing,Training,9001138190137250146
425001061,,,,,other_not_fishing,Training,9001138190138250158
425001062,,,,,dredge_non_fishing,Test,9001138190138250157
425001063,,,,,dredge_non_fishing,Test,9001138190138250156
42550552,,,,,gear,Training,1472672656866603084
4260000,29.3,217.0,588.39,,trawlers,Training,-4721480529280849477
4268,,,,,cargo|passenger,Training,-5323576097978393848
42721792,,,,,cargo,Training,8684490313116383392
427300000,,,,,tug,Training,7168249049320450037
427320957,55.01,676.5,,,specialized_reefer,Training,-1717641687707860098
427720510,25.5,117.0,220.0,,trawlers,Training,4470030687550526229
428000016,,,,,non_fishing,Training,-5609271229012011990
428000122,,,,,tug,Test,-5609270229005012006
428002000,,,,,cargo,Test,-7609257228779011483
42881515,,,,,gear,Training,2537997996351821962
431000003,,,,,gear,Test,1311703055608413558
431000008,,,,,cargo|passenger,Training,1311703055608413565
431000038,,,,,cargo|passenger,Training,1311703055611413540
431000162,,,,,tanker,Training,1311704055608413560
431000168,,,,,fishing,Training,1311704055608413554
431000259,,,,,cargo|passenger,Training,1311705055625413533
431000263,,,,,tanker,Training,1311705055622413534
431000307,,,,,cargo|passenger,Training,1311706055626413529
431000323,,,,,tanker,Test,1311706055628413527
431000331,,,,,cargo|passenger,Training,1311706055627413522
431000376,,,,,cargo,Training,1311706055623413537
431000388,,,,,fishing,Training,1311706055618413566
431000406,,,,,cargo|passenger,Training,1311699055616413623
431000411,,,,,cargo,Training,1311699055617413619
431000445,,,,,cargo|passenger,Training,1311699055620413608
431000458,,,,,cargo|passenger,Training,1311699055621413606
431000478,,,,,cargo|passenger,Training,1311699055623413612
431000491,,,,,cargo|passenger,Training,1311699055609413515
431000495,,,,,tanker,Training,1311699055609413519
431000501,,,,,cargo|passenger,Training,1311700055622413609
431000521,,,,,cargo|passenger,Training,1311700055620413619
431000523,,,,,cargo|passenger,Training,1311700055620413617
431000534,,,,,cargo|passenger,Training,1311700055619413621
431000535,,,,,cargo,Test,1311700055619413620
431000562,,,,,cargo|passenger,Training,1311700055624413612
431000567,,,,,tanker,Test,1311700055624413609
431000585,,,,,cargo|passenger,Training,1311700055614413509
431000590,,,,,cargo|passenger,Training,1311700055613413519
431000605,,,,,cargo|passenger,Training,1311701055628413606
431000628,,,,,tanker,Test,1311701055626413605
431000651,,,,,cargo|passenger,Training,1311701055625413609
431000652,,,,,passenger,Training,1311701055625413610
431000678,,,,,tanker,Test,1311701055623413626
431000734,,,,,cargo,Training,1311702055603413563
431000745,,,,,tanker,Training,1311702055606413555
431000804,,,,,cargo|passenger,Training,1311695055624413689
431000876,,,,,cargo|passenger,Training,1311695055623413694
431000928,,,,,non_fishing,Training,1311696055628413686
431000932,,,,,tanker,Training,1311696055627413695
431000963,,,,,tanker,Training,1311696055624413569
431000977,,,,,research,Training,1311696055623413574
431000985,,,,,tanker,Test,1311696055622413577
431000991,,,,,tanker,Test,1311696055621413578
431001000,,,,,non_fishing,Training,2311712055635413534
431001010,,,,,non_fishing,Training,2311712055634413533
431001096,,,,,tanker,Training,2311712055626413555
431001216,,,,,tanker,Test,2311710055622413549
431001250,,,,,cargo|passenger,Training,2311710055618413567
431001588,,,,,cargo,Training,2311707055629413619
431001824,,,,,tanker,Training,2311704055621413624
431002064,,,,,cargo,Training,3311689055496413325
431002092,,,,,tanker,Training,3311689055511413414
431002191,,,,,fishing,Training,3311690055499413320
431002197,,,,,tug,Training,3311690055499413326
431002306,,,,,cargo,Test,3311688055496413318
431002428,,,,,cargo|passenger,Training,3311693055492413361
431002821,,,,,tanker,Test,3311697055516413340
431003028,,,,,cargo,Training,4311698055527413414
431003171,,,,,tanker,Test,4311697055522413417
431003232,,,,,cargo,Test,4311700055510413353
431003272,,,,,tug,Training,4311700055506413373
431003352,,,,,passenger,Test,4311699055508413358
431003365,,,,,tanker,Test,4311699055505413360
431003381,,,,,cargo|passenger,Training,4311699055511413350
431003387,,,,,other_not_fishing,Test,4311699055511413344
431003404,,,,,tanker,Test,4311694055505413316
431003439,,,,,cargo|passenger,Training,4311694055502413312
431003458,,,,,non_fishing,Training,4311694055508413427
431003459,,,,,cargo,Test,4311694055508413426
431003496,,,,,cargo|passenger,Training,4311694055512413425
431003514,,,,,cargo|passenger,Training,4311693055500413326
431003515,,,,,fishing,Training,4311693055500413327
431003595,,,,,tanker,Training,4311693055508413431
431003614,,,,,tanker,Test,4311696055516413429
431003671,,,,,cargo|passenger,Training,4311696055522413410
431003681,,,,,bunker,Training,4311696055509413323
431003687,,,,,cargo|passenger,Training,4311696055509413325
431003691,,,,,cargo|passenger,Training,4311696055508413320
431003715,,,,,bunker|tanker,Training,4311695055512413433
431003736,,,,,tanker,Training,4311695055510413312
431003865,,,,,tanker,Training,4311706055635413679
431003873,54.5,441.0,2500.0,12.0,specialized_reefer|fishing,Training,4311706055634413674
431003967,,,,,cargo|passenger,Training,4311705055633413672
431004000,,,,,patrol_vessel,Test,-2688332944435586407
431004087,,,,,tanker,Test,-2688332944427586426
431004093,,,,,patrol_vessel,Training,-2688332944426586431
431004122,,,,,cargo,Training,-2688331944431586408
431004277,,,,,cargo|passenger,Training,-2688330944428586403
431004286,,,,,fishing,Training,-2688330944415586315
431004378,,,,,non_fishing,Training,-2688329944412586309
431004594,,,,,patrol_vessel,Test,-2688327944414586417
431004636,,,,,patrol_vessel,Training,-2688326944432586484
431004673,,,,,tanker,Test,-2688326944428586491
431004751,,,,,tanker,Training,-2688325944430586488
431004753,,,,,tanker,Training,-2688325944430586486
431004994,,,,,tanker,Training,-2688323944422586485
431005049,,,,,patrol_vessel,Training,-1688323944404586313
431005058,,,,,tanker,Test,-1688323944405586315
431005182,,,,,cargo|passenger,Training,-1688324944406586319
431005216,,,,,tanker,Training,-1688325944421586407
431005248,,,,,tanker,Training,-1688325944416586428
431005263,,,,,cargo|passenger,Training,-1688325944418586411
431005288,,,,,cargo|passenger,Training,-1688325944412586320
431005301,,,,,cargo|passenger,Training,-1688326944426586408
431005338,,,,,cargo|passenger,Training,-1688326944423586408
431005421,,,,,cargo|passenger,Training,-1688319944414586371
431005433,,,,,patrol_vessel,Test,-1688319944415586376
431005438,,,,,cargo|passenger,Training,-1688319944415586381
431005629,,,,,patrol_vessel,Test,-1688321944398586313
431005631,,,,,patrol_vessel,Training,-1688321944399586308
431005632,,,,,patrol_vessel,Test,-1688321944399586305
431005644,,,,,patrol_vessel,Training,-1688321944400586308
431005858,,,,,tanker,Test,-1688315944421586435
431005989,,,,,patrol_vessel,Training,-1688316944406586382
431006000,,,,,non_fishing,Training,-688314944413586481
431006013,,,,,tanker,Test,-688314944412586493
431006014,,,,,cargo|passenger,Training,-688314944412586492
431006033,,,,,cargo|passenger,Training,-688314944414586487
431006066,,,,,cargo,Training,-688314944411586493
431006091,,,,,patrol_vessel,Training,-688314944404586391
431006132,,,,,patrol_vessel,Test,-688313944406586375
431006211,,,,,non_fishing,Training,-688316944392586305
431006223,,,,,cargo|passenger,Training,-688316944391586320
431006232,,,,,tug,Training,-688316944390586314
431006292,,,,,cargo,Test,-688316944400586412
431006367,,,,,passenger,Test,-688315944393586427
431006416,,,,,cargo|passenger,Training,-688318944404586422
431006613,,,,,fishing,Training,-688320944416586407
431006647,,,,,cargo,Test,-688320944413586414
431006802,,,,,cargo|passenger,Training,-688306944397586459
431006807,,,,,cargo,Test,-688306944397586464
431006906,,,,,cargo,Test,-688305944391586472
431006908,,,,,non_fishing,Training,-688305944391586474
431006915,,,,,patrol_vessel,Training,-688305944392586472
431007042,,,,,cargo,Training,311694055617413606
431007095,,,,,cargo|passenger,Training,311694055604413514
431007118,,,,,patrol_vessel,Training,311693055608413626
431007149,,,,,cargo,Training,311693055611413604
431007152,,,,,cargo,Training,311693055612413612
431007179,,,,,patrol_vessel,Training,311693055614413613
431007252,,,,,tanker,Test,311696055596413559
431007293,,,,,tanker,Test,311696055600413538
431007351,,,,,patrol_vessel,Training,311695055616413609
431007738,,,,,tanker,Training,311699055610413546
431008226,,,,,cargo,Training,-9135031018163138129
431008307,,,,,patrol_vessel,Test,-9135030018155138143
431008309,,,,,patrol_vessel,Test,-9135030018155138129
431008353,,,,,patrol_vessel,Test,-9135030018160138134
431008355,,,,,cargo|passenger,Training,-9135030018160138132
431008386,,,,,cargo|passenger,Training,-9135030018147138168
431008478,,,,,tanker,Test,-9135037018286138460
431008542,,,,,tanker,Training,-9135036018283138450
431008718,,,,,patrol_vessel,Training,-9135034018276138455
431008736,,,,,cargo|passenger,Training,-9135034018274138463
431008814,,,,,non_fishing,Training,-9135025018156138222
431008817,,,,,cargo,Test,-9135025018156138223
431008919,,,,,fishing,Training,-9135024018152138238
431008927,,,,,cargo|passenger,Training,-9135024018153138223
431009016,,,,,tanker,Test,-8135024018147138141
431009142,,,,,cargo,Training,-8135025018148138151
431009152,,,,,cargo,Test,-8135025018147138146
431009156,,,,,cargo|passenger,Training,-8135025018147138150
431009216,,,,,cargo|passenger,Training,-8135026018255138475
431009293,,,,,cargo|passenger,Training,-8135026018263138456
431009327,,,,,tanker,Test,-8135027018258138476
431009557,,,,,cargo,Test,-8135029018275138441
431009637,,,,,cargo|passenger,Training,-8135030018281138434
431009641,,,,,cargo,Training,-8135030018274138451
431009847,,,,,cargo|passenger,Training,-8135016018134138235
431009935,,,,,cargo,Training,-8135017018137138233
431009944,,,,,fishing,Training,-8135017018132138121
431010000,,,,,research,Training,-3131254812946241564
431010018,,,,,fishing,Training,-3131254812947241557
431010786,,,,,tug,Test,-3131257812956241563
431010813,,,,,cargo,Training,-3131246812835241320
431010889,,,,,cargo|passenger,Training,-3131246812826241331
431010959,,,,,cargo|passenger,Training,-3131247812843241309
431011163,,,,,cargo|passenger,Training,-4131262812961241561
431011377,,,,,fishing,Training,-4131264812978241662
431011673,,,,,cargo|passenger,Training,-4131261812962241557
431011715,,,,,tanker,Training,-4131260812956241562
431011905,,,,,cargo,Test,-4131254812855241297
431013000,,,,,cargo,Training,-6131249812867241419
431022000,52.25333333333334,499.0,589.3965,25.0,drifting_longlines,Training,8872545392282655009
431025000,93.01,2630.0,5148.5,,research,Test,-2574167681365896564
431028000,60.3,664.0,536.55,74.0,research|other_fishing,Training,2872523392344655183
431038000,49.995000000000005,431.0,735.0,23.0,drifting_longlines,Training,-1570402476081999778
431047000,51.2,409.0,732.5,24.0,drifting_longlines,Test,2743493309015379292
431053000,52.163333333333334,439.0,513.3764,22.5,drifting_longlines|set_longlines,Training,6747253514188275889
431067000,49.2,603.5,385.9613333333333,24.0,drifting_longlines,Test,304309645707620858
431085000,,,,,research,Test,5621842635320895434
431086000,,,,,patrol_vessel|tug,Training,6621851635347895543
431093000,,,,,patrol_vessel,Test,1179012767534241597
431095000,,,,,patrol_vessel,Training,-821101233127759433
431097000,,,,,patrol_vessel,Test,-2821119233149759487
431099000,50.595,615.5,740.5,,drifting_longlines,Test,-4821137233171759397
431100033,,,,,tanker,Training,-2681892111831734632
431100104,,,,,patrol_vessel,Training,-2681893111838734613
431100187,,,,,tanker,Training,-2681893111830734640
431100194,,,,,tanker,Test,-2681893111829734644
431100272,,,,,tanker,Test,-2681894111947734941
431100360,,,,,patrol_vessel,Training,-2681895111948734937
431100392,,,,,non_fishing,Training,-2681895111953734924
431100403,,,,,cargo|passenger,Training,-2681896111952734943
431100544,,,,,cargo,Test,-2681897111962734917
431100602,,,,,non_fishing,Training,-2681898111964734926
431100610,52.6,469.0,735.278,22.0,drifting_longlines,Training,-2681898111965734913
431100650,33.0,170.0,,,squid_jigger,Training,-2681898111961734933
431100698,,,,,cargo,Test,-2681898111957734929
431100750,52.473333333333336,469.0,1150.1083333333333,24.0,drifting_longlines,Test,-2681899111965734922
431100840,,,,,cargo|passenger,Training,-2681884111820734718
431100886,,,,,cargo,Test,-2681884111824734704
431100906,,,,,cargo,Test,-2681885111822734719
431100938,,,,,tanker,Training,-2681885111823734710
431100940,52.473333333333336,499.0,1150.1083333333333,25.0,drifting_longlines,Training,-2681885111818734605
431101028,,,,,tanker,Training,-3681901111953734949
431101044,,,,,tanker,Training,-3681901111959734939
431101136,,,,,cargo,Test,-3681900111952734949
431101162,,,,,tanker,Training,-3681900111955734944
431101210,50.37666666666667,409.0,709.0679166666665,24.0,drifting_longlines,Training,-3681899111846734624
431101240,48.4,446.0,602.822375,25.0,drifting_longlines,Test,-3681899111843734629
431103000,,,,,non_fishing,Training,-1681883111805734653
431105000,46.894999999999996,379.0,698.0,21.0,drifting_longlines,Training,-7681905111871734751
431110000,,,,,cargo,Training,1761065756753920535
431130000,,,,,seismic_vessel,Test,-7799794580070321227
431135000,49.99,684.0,735.0,30.0,drifting_longlines,Test,7646922493622230402
431136000,,,,,tanker,Test,8646931493617230351
431138000,,,,,patrol_vessel,Training,200213419761678365
431146000,48.2,322.0,382.2,11.0,reefer|fish_tender|fishing,Training,2643153288326333604
431149000,55.64,324.0,,,well_boat|specialized_reefer,Training,3643162288321333537
431153000,,,,,non_fishing,Training,-4807183990055114122
431163000,,,,,tug,Test,-2364244121490458895
431175000,44.05,358.0,1323.0,45.0,research,Training,-8368022326813355786
431176000,,,,,patrol_vessel,Training,-7368013326786355821
431195000,,,,,non_fishing,Training,517861410231954484
431199000,48.3,344.0,,,reefer|well_boat,Training,4517865410115954112
431200050,,,,,supply_vessel|fish_tender,Training,1477859847470110928
431200271,,,,,cargo,Training,1477857847468110925
431200503,,,,,fishing,Training,1477864847471110853
431200520,50.595,409.0,602.822375,21.0,drifting_longlines,Test,1477864847473110972
431200599,,,,,fishing,Training,1477864847478110948
431200654,,,,,cargo|passenger,Training,1477861847482110918
431200673,,,,,cargo|passenger,Training,1477861847484111035
431200675,,,,,cargo|passenger,Training,1477861847484111037
431200681,,,,,cargo|passenger,Training,1477861847477110932
431200708,,,,,cargo|passenger,Training,1477862847491111036
431206000,52.685,601.0,841.267052,22.333333333333332,drifting_longlines|set_longlines,Training,-4522290153232889943
431210000,,,,,patrol_vessel,Training,-2965066020985544070
431214000,,,,,non_fishing,Training,1034937978930455734
431225000,,,,,drifting_longlines,Training,-3083083489920131666
431231000,,,,,fishing,Training,4920680715264764959
431243000,,,,,patrol_vessel,Training,6046091594132145282
431245000,50.595,714.0,740.5,25.0,drifting_longlines,Training,-6400630479639406492
431249311,,,,,gear,Training,-2400625479748406739
431254000,61.05,646.0,1481.5,80.0,drifting_longlines,Training,-1396861274343509694
431272000,51.19,660.0,1323.0,76.0,research,Training,4595776315688697398
431273000,,,,,seismic_vessel,Training,3595767315693697453
431277000,47.23,313.0,864.36,43.0,fishing,Training,-404236684222302351
431282000,,,,,patrol_vessel,Training,5721059193788076573
431286000,,,,,non_fishing,Training,1721055193872076769
431293000,,,,,patrol_vessel,Training,8045335959710666623
431297000,,,,,patrol_vessel,Training,-6401404114082885205
431299000,,,,,non_fishing,Training,-4401386113932884911
431300018,,,,,cargo,Training,-2515703319841037101
431300065,,,,,non_fishing,Training,-2515703319846037073
431300159,,,,,cargo|passenger,Training,-2515704319849037085
431300185,,,,,cargo|passenger,Training,-2515704319838037112
431300215,,,,,tanker,Test,-2515701319829037112
431300249,,,,,patrol_vessel,Test,-2515701319832037093
431300286,,,,,tug,Test,-2515701319836037088
431300324,,,,,cargo|passenger,Training,-2515702319836037099
431300346,,,,,cargo|passenger,Training,-2515702319830037115
431300420,,,,,fishing,Training,-2515707319962037406
431300473,,,,,non_fishing,Training,-2515707319959037410
431300686,,,,,cargo|passenger,Training,-2515705319844037100
431300697,,,,,tanker,Test,-2515705319845037098
431300724,,,,,tanker,Test,-2515706319956037415
431300768,,,,,cargo|passenger,Training,-2515706319960037399
431300775,,,,,cargo|passenger,Training,-2515706319959037401
431300791,,,,,cargo|passenger,Training,-2515706319961037395
431301018,,,,,tanker,Test,-3515712319962037412
431301214,,,,,tanker,Test,-3515714319974037402
431301369,,,,,tanker,Test,-3515713319967037417
431301606,,,,,cargo|passenger,Training,-3515710319855037085
431301648,,,,,cargo|passenger,Training,-3515710319859037087
431301679,,,,,cargo|passenger,Training,-3515710319856037079
431301735,,,,,cargo|passenger,Training,-3515709319852037088
431301747,,,,,tanker,Test,-3515709319853037081
431301776,,,,,tanker,Test,-3515709319856037073
431302,,,,,gear,Test,3024987865724572315
431304000,,,,,tanker,Training,-6515739320012037440
431306000,,,,,tanker,Training,-8515725319906037190
431329000,49.2,432.0,740.5,25.0,drifting_longlines,Test,491676089826755101
431331000,63.54625,349.0,1463.15,24.0,tuna_purse_seines,Training,-1065388041524589464
431341000,,,,,cargo,Test,-4190816920413969825
431352000,,,,,non_fishing,Training,3252135948061685151
431363000,,,,,patrol_vessel,Test,7370189417072272743
431369000,,,,,non_fishing,Training,-2629996583677728087
431370000,,,,,other_not_fishing,Test,-7633637788205623861
431377000,22.0,72.0,191.23,10.0,drifting_longlines,Test,5812965284824926866
431378000,50.595,497.0,676.3631666666666,26.0,drifting_longlines,Test,366402211754375891
431380000,54.61,469.0,1003.2599200000001,25.0,drifting_longlines|set_longlines,Training,7494689660733173268
431382000,52.6,499.0,735.278,24.0,drifting_longlines,Training,5494703660967173774
431386000,,,,,tanker,Training,1494667660795173554
431391000,,,,,patrol_vessel,Test,-5509087544266722866
431392000,,,,,tanker,Test,-4509110544527723349
431395000,51.4,499.0,735.0,24.0,drifting_longlines|set_longlines,Training,8937620529270828530
431400046,,,,,tanker,Test,7499363430730799667
431400133,,,,,bunker|tanker,Training,7499364430729799674
431400216,,,,,tanker,Test,7499365430739799658
431400344,,,,,tanker,Training,7499366430748799642
431400378,,,,,tanker,Training,7499366430749799643
431400386,,,,,tug|cargo,Training,7499366430736799676
431400422,,,,,tug|cargo,Training,7499367430752799633
431400467,,,,,tug|cargo,Training,7499367430748799648
431400476,,,,,cargo,Training,7499367430749799646
431400523,,,,,tanker,Training,7499368430754799645
431400563,,,,,tanker,Test,7499368430750799649
431400593,,,,,cargo,Test,7499368430747799656
431400908,,,,,tanker,Training,7499372430876799936
431401053,,,,,tanker,Training,8499372430756799646
431401174,34.98,85.0,769.4300000000001,7.0,supply_vessel,Training,8499371430742799678
431401646,,,,,cargo|passenger,Training,8499374430761799646
431401882,,,,,tanker,Training,8499380430873799872
431401954,,,,,tanker,Test,8499379430888799948
431401964,,,,,tanker,Test,8499379430885799957
431401967,,,,,cargo,Training,8499379430885799958
431401975,,,,,cargo|passenger,Training,8499379430886799959
431401993,,,,,tanker,Test,8499379430884799967
431402034,,,,,tanker,Test,-8947362642833751634
431419000,,,,,non_fishing,Training,-8390275511348406857
431420000,,,,,patrol_vessel,Test,-1386520306158510181
431422000,,,,,tanker,Test,-3386506306052510059
431428000,,,,,patrol_vessel,Test,6613647694569490723
431439000,,,,,research,Training,3617248899009386361
431440000,,,,,non_fishing,Training,8174468031305732477
431444000,54.8,499.0,735.0,25.0,drifting_longlines,Test,4174336030621731393
