mmsi,label,length,engine_power,tonnage,split,source
538001835,tanker,,,,Training,itu_2016_processed
538001836,tanker,,,,Training,itu_2016_processed
538001882,tanker,,,,Test,itu_2016_processed
538001893,tanker,,,,Test,itu_2016_processed
538001906,cargo,,,,Test,itu_2016_processed
538001907,cargo,,,,Test,itu_2016_processed
538001908,cargo,,,,Test,itu_2016_processed
538001921,cargo,,,,Test,itu_2016_processed
538001941,cargo,,,,Training,itu_2016_processed
538001946,tanker,,,,Training,itu_2016_processed
538001963,tanker,,,,Training,itu_2016_processed
538001964,tanker,,,,Training,itu_2016_processed
538002001,tanker,,,,Training,itu_2016_processed
538002004,tanker,,,,Training,itu_2016_processed
538002012,cargo,,,,Training,itu_2016_processed
538002014,tanker,,,,Test,itu_2016_processed
538002015,tanker,,,,Training,itu_2016_processed
538002016,tanker,,,,Training,itu_2016_processed
538002019,cargo,,,,Test,itu_2016_processed
538002020,cargo,,,,Training,itu_2016_processed
538002021,cargo,,,,Training,itu_2016_processed
538002022,unknown_not_fishing,,,,Training,itu_2016_processed
538002026,cargo,,,,Test,itu_2016_processed
538002041,cargo,,,,Test,itu_2016_processed
538002050,cargo,,,,Training,itu_2016_processed
538002054,tanker,,,,Training,itu_2016_processed
538002070,cargo,,,,Training,itu_2016_processed
538002071,tanker,,,,Training,itu_2016_processed
538002073,tanker,,,,Test,itu_2016_processed
538002085,tanker,,,,Training,itu_2016_processed
538002087,tanker,,,,Test,itu_2016_processed
538002088,tanker,,,,Test,itu_2016_processed
538002089,tanker,,,,Training,itu_2016_processed
538002090,tanker,,,,Test,itu_2016_processed
538002092,tanker,,,,Training,itu_2016_processed
538002097,unknown_not_fishing,,,,Training,itu_2016_processed
538002098,unknown_not_fishing,,,,Training,itu_2016_processed
538002113,cargo,,,,Training,itu_2016_processed
538002117,cargo,,,,Training,itu_2016_processed
538002123,cargo,,,,Test,itu_2016_processed
538002125,cargo,,,,Training,itu_2016_processed
538002127,cargo,,,,Training,itu_2016_processed
538002131,tanker,,,,Test,itu_2016_processed
538002149,cargo,,,,Test,itu_2016_processed
538002150,tanker,,,,Training,KristinaManualClassification
538002164,cargo,,,,Test,itu_2016_processed
538002172,cargo,,,,Test,itu_2016_processed
538002174,tanker,,,,Training,itu_2016_processed
538002175,unknown_not_fishing,,,,Training,itu_2016_processed
538002179,cargo,,,,Test,itu_2016_processed
538002187,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002193,unknown_not_fishing,,,,Training,itu_2016_processed
538002199,tanker,,,,Training,itu_2016_processed
538002203,cargo,,,,Test,itu_2016_processed
538002204,cargo,,,,Training,itu_2016_processed
538002206,cargo,,,,Test,itu_2016_processed
538002220,tanker,,,,Test,itu_2016_processed
538002221,tanker,,,,Test,itu_2016_processed
538002225,tanker,,,,Test,itu_2016_processed
538002227,cargo,,,,Test,itu_2016_processed
538002237,cargo,,,,Test,itu_2016_processed
538002238,cargo,,,,Training,itu_2016_processed
538002239,cargo,,,,Training,itu_2016_processed
538002240,cargo,,,,Training,itu_2016_processed
538002246,unknown_not_fishing,,,,Training,itu_2016_processed
538002248,unknown_not_fishing,,,,Training,itu_2016_processed
538002262,tanker,,,,Training,itu_2016_processed
538002264,tanker,,,,Test,itu_2016_processed
538002269,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002270,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002271,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002274,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002275,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002276,tanker,,,,Test,itu_2016_processed
538002277,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002278,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002279,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002280,tanker,,,,Test,itu_2016_processed
538002281,tanker,,,,Training,itu_2016_processed
538002282,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002283,tanker,,,,Test,itu_2016_processed
538002284,tanker,,,,Test,itu_2016_processed
538002285,tanker,,,,Test,itu_2016_processed
538002290,tanker,,,,Training,itu_2016_processed
538002294,cargo,,,,Training,itu_2016_processed
538002295,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002301,cargo,,,,Training,itu_2016_processed
538002311,cargo,,,,Training,itu_2016_processed
538002313,cargo,,,,Training,itu_2016_processed
538002315,tanker,,,,Training,itu_2016_processed
538002316,cargo,,,,Training,itu_2016_processed
538002319,cargo,,,,Training,itu_2016_processed
538002321,tanker,,,,Test,itu_2016_processed
538002322,cargo,,,,Training,itu_2016_processed
538002340,cargo,,,,Test,itu_2016_processed
538002342,cargo,,,,Test,itu_2016_processed
538002349,cargo,,,,Test,itu_2016_processed
538002353,cargo,,,,Training,KristinaManualClassification
538002354,cargo,,,,Test,itu_2016_processed
538002355,cargo,,,,Training,itu_2016_processed
538002364,tanker,,,,Training,itu_2016_processed
538002376,cargo,,,,Training,itu_2016_processed
538002381,cargo,,,,Test,itu_2016_processed
538002382,cargo,,,,Test,itu_2016_processed
538002388,unknown_not_fishing,,,,Training,itu_2016_processed
538002402,cargo,,,,Training,itu_2016_processed
538002403,cargo,,,,Test,itu_2016_processed
538002404,cargo,,,,Test,itu_2016_processed
538002405,cargo,,,,Training,itu_2016_processed
538002408,cargo,,,,Test,itu_2016_processed
538002409,cargo,,,,Training,itu_2016_processed
538002411,cargo,,,,Test,itu_2016_processed
538002418,cargo,,,,Training,itu_2016_processed
538002419,cargo,,,,Test,itu_2016_processed
538002422,cargo,,,,Training,itu_2016_processed
538002425,cargo,,,,Test,itu_2016_processed
538002430,unknown_not_fishing,,,,Training,itu_2016_processed
538002433,unknown_not_fishing,,,,Training,itu_2016_processed
538002436,tanker,,,,Training,itu_2016_processed
538002453,cargo,,,,Training,itu_2016_processed
538002456,unknown_not_fishing,,,,Training,itu_2016_processed
538002459,cargo,,,,Training,itu_2016_processed
538002463,cargo,,,,Training,itu_2016_processed
538002476,tanker,,,,Training,itu_2016_processed
538002477,cargo,,,,Training,itu_2016_processed
538002478,cargo,,,,Test,itu_2016_processed
538002484,cargo,,,,Test,itu_2016_processed
538002485,cargo,,,,Training,itu_2016_processed
538002487,tanker,,,,Test,itu_2016_processed
538002488,cargo,,,,Test,itu_2016_processed
538002500,tanker,,,,Test,verify5and24_20160502
538002501,tanker,,,,Training,itu_2016_processed
538002504,tanker,,,,Test,itu_2016_processed
538002509,cargo,,,,Training,itu_2016_processed
538002510,cargo,,,,Test,itu_2016_processed
538002511,cargo,,,,Test,itu_2016_processed
538002512,unknown_not_fishing,,,,Training,itu_2016_processed
538002515,tanker,,,,Training,itu_2016_processed
538002523,tanker,,,,Test,itu_2016_processed
538002527,cargo,,,,Test,itu_2016_processed
538002531,cargo,,,,Test,itu_2016_processed
538002542,tanker,,,,Training,itu_2016_processed
538002543,tanker,,,,Training,itu_2016_processed
538002548,cargo,,,,Training,itu_2016_processed
538002553,tanker,,,,Training,itu_2016_processed
538002554,tanker,,,,Test,itu_2016_processed
538002559,tanker,,,,Test,itu_2016_processed
538002560,cargo,,,,Training,itu_2016_processed
538002561,tanker,,,,Training,itu_2016_processed
538002565,cargo,,,,Training,itu_2016_processed
538002570,cargo,,,,Test,itu_2016_processed
538002572,cargo,,,,Training,itu_2016_processed
538002575,tanker,,,,Training,itu_2016_processed
538002582,tanker,111.06,4200.0,5770.0,Training,clav_v10_processed;ffa;itu_2016_processed;wcpfc
538002583,tanker,,,,Test,itu_2016_processed
538002584,tanker,,,,Training,itu_2016_processed
538002591,cargo,,,,Training,itu_2016_processed
538002593,tanker,,,,Training,itu_2016_processed
538002598,tanker,,,,Training,itu_2016_processed
538002602,tanker,,,,Training,itu_2016_processed
538002603,tanker,,,,Test,itu_2016_processed
538002604,tanker,,,,Test,itu_2016_processed
538002605,tanker,,,,Training,itu_2016_processed
538002609,tanker,,,,Test,itu_2016_processed
538002614,tanker,,,,Training,itu_2016_processed
538002615,tanker,,,,Training,itu_2016_processed
538002617,tanker,,,,Test,itu_2016_processed
538002618,cargo,,,,Test,itu_2016_processed
538002621,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002622,tanker,,,,Training,itu_2016_processed
538002623,cargo,,,,Test,itu_2016_processed
538002624,cargo,,,,Test,itu_2016_processed
538002630,cargo,,,,Training,itu_2016_processed
538002631,cargo,,,,Test,itu_2016_processed
538002632,cargo,,,,Test,itu_2016_processed
538002633,cargo,,,,Test,itu_2016_processed
538002634,cargo,,,,Test,itu_2016_processed
538002635,cargo,,,,Test,itu_2016_processed
538002636,cargo,,,,Test,itu_2016_processed
538002637,cargo,,,,Test,itu_2016_processed
538002638,cargo,,,,Test,itu_2016_processed
538002639,cargo,,,,Training,itu_2016_processed
538002640,cargo,,,,Test,itu_2016_processed
538002641,cargo,,,,Test,itu_2016_processed
538002644,cargo,,,,Training,itu_2016_processed
538002648,tanker,,,,Training,itu_2016_processed
538002650,cargo,,,,Training,itu_2016_processed
538002652,cargo,,,,Test,itu_2016_processed
538002656,tanker,,,,Training,itu_2016_processed
538002657,cargo,,,,Test,itu_2016_processed
538002658,cargo,,,,Training,itu_2016_processed
538002661,tanker,,,,Test,itu_2016_processed
538002662,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002663,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002666,cargo,,,,Training,itu_2016_processed
538002667,tanker,,,,Test,itu_2016_processed;verify5and24_20160502
538002668,cargo,,,,Test,itu_2016_processed
538002669,unknown_not_fishing,,,,Training,itu_2016_processed
538002677,cargo,,,,Test,itu_2016_processed
538002678,cargo,,,,Training,itu_2016_processed
538002689,cargo,,,,Training,itu_2016_processed
538002693,tanker,,,,Test,itu_2016_processed
538002719,cargo,,,,Training,itu_2016_processed
538002730,cargo,,,,Test,itu_2016_processed
538002731,cargo,,,,Test,itu_2016_processed
538002733,cargo,,,,Test,itu_2016_processed
538002734,cargo,,,,Test,KnownVesselCargoTanker;itu_2016_processed
538002741,cargo,,,,Test,itu_2016_processed
538002742,tanker,,,,Test,itu_2016_processed
538002743,cargo,,,,Test,KristinaManualClassification;itu_2016_processed
538002745,tanker,,,,Training,itu_2016_processed
538002747,cargo,,,,Training,itu_2016_processed
538002748,cargo,,,,Training,itu_2016_processed
538002749,cargo,,,,Test,itu_2016_processed
538002750,cargo,,,,Test,itu_2016_processed
538002751,cargo,,,,Test,itu_2016_processed
538002755,tanker,,,,Training,itu_2016_processed
538002756,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002757,tanker,,,,Test,itu_2016_processed
538002760,cargo,,,,Test,KristinaManualClassification;itu_2016_processed
538002772,cargo,,,,Training,itu_2016_processed
538002773,tanker,,,,Training,itu_2016_processed
538002774,tanker,,,,Test,itu_2016_processed
538002775,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002776,tanker,,,,Test,itu_2016_processed
538002777,tanker,,,,Training,itu_2016_processed
538002778,tanker,,,,Training,itu_2016_processed
538002779,tanker,,,,Training,itu_2016_processed
538002781,unknown_not_fishing,,,,Training,itu_2016_processed
538002783,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
538002784,tanker,,,,Training,itu_2016_processed
538002792,tanker,,,,Training,itu_2016_processed
538002793,cargo,,,,Training,itu_2016_processed
538002795,tanker,,,,Training,itu_2016_processed
538002797,cargo,,,,Training,KnownVesselCargoTanker;itu_2016_processed
538002806,cargo,,,,Training,itu_2016_processed
538002808,cargo,,,,Training,itu_2016_processed
538002814,tanker,,,,Training,itu_2016_processed
538002815,tanker,,,,Training,itu_2016_processed
538002820,cargo,,,,Test,KristinaManualClassification;itu_2016_processed
538002822,cargo,,,,Test,itu_2016_processed
538002823,cargo,,,,Training,itu_2016_processed
538002825,cargo,,,,Test,itu_2016_processed
538002828,cargo,,,,Training,itu_2016_processed
538002830,unknown_not_fishing,,,,Training,itu_2016_processed
538002831,unknown_not_fishing,,,,Training,itu_2016_processed
538002835,tanker,,,,Test,itu_2016_processed
538002838,cargo,,,,Training,itu_2016_processed
538002840,cargo,,,,Test,itu_2016_processed
538002841,cargo,,,,Test,itu_2016_processed
538002844,tanker,,,,Test,itu_2016_processed
538002846,tanker,,,,Training,itu_2016_processed
538002849,cargo,,,,Training,itu_2016_processed
538002850,cargo,,,,Test,itu_2016_processed
538002852,tanker,,,,Training,itu_2016_processed
538002853,cargo,,,,Test,itu_2016_processed
538002862,cargo,,,,Training,itu_2016_processed
538002864,cargo,,,,Training,itu_2016_processed
538002866,tanker,,,,Test,itu_2016_processed
538002867,tanker,,,,Training,itu_2016_processed
538002869,tanker,,,,Test,KristinaManualClassification;itu_2016_processed
538002875,cargo,,,,Training,itu_2016_processed
538002876,cargo,,,,Training,KristinaManualClassification;itu_2016_processed
538002880,cargo,,,,Training,itu_2016_processed
538002882,cargo,,,,Test,itu_2016_processed
538002883,tanker,,,,Test,itu_2016_processed
538002884,unknown_not_fishing,,,,Training,itu_2016_processed
538002885,cargo,,,,Test,itu_2016_processed
538002886,tanker,,,,Training,itu_2016_processed
538002888,cargo,,,,Training,itu_2016_processed
538002892,cargo,,,,Training,itu_2016_processed
538002899,,120.75,3011.8,4490.0,,ffa
538002900,tanker,,,,Training,itu_2016_processed
538002902,cargo,,,,Training,itu_2016_processed
538002910,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002911,tanker,,,,Test,itu_2016_processed
538002914,seismic_vessel,82.0,,,Test,WorldwideSeismicVesselDatabase4Dec15;itu_2016_processed
538002917,tanker,,,,Test,itu_2016_processed
538002920,tanker,,,,Test,itu_2016_processed
538002921,tanker,,,,Test,itu_2016_processed
538002922,tanker,,,,Test,itu_2016_processed
538002924,cargo,,,,Training,itu_2016_processed
538002925,tanker,,,,Test,itu_2016_processed
538002930,tanker,117.02,,5994.0,Training,clav_v10_processed;itu_2016_processed
538002934,cargo,,,,Test,itu_2016_processed
538002935,tanker,,,,Training,itu_2016_processed
538002937,tanker,,,,Training,itu_2016_processed
538002938,cargo,,,,Test,itu_2016_processed
538002943,cargo,,,,Test,itu_2016_processed
538002945,tanker,,,,Test,itu_2016_processed
538002946,tanker,,,,Training,KristinaManualClassification
538002947,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538002948,unknown_not_fishing,,,,Training,itu_2016_processed
538002949,unknown_not_fishing,,,,Training,itu_2016_processed
538002950,cargo,,,,Training,itu_2016_processed
538002951,tanker,,,,Test,itu_2016_processed
538002952,tanker,,,,Test,itu_2016_processed
538002953,cargo,,,,Test,itu_2016_processed
538002955,cargo,,,,Test,itu_2016_processed
538002956,cargo,,,,Test,itu_2016_processed
538002957,cargo,,,,Training,itu_2016_processed
538002958,tanker,,,,Test,itu_2016_processed
538002959,tanker,,,,Test,itu_2016_processed
538002960,cargo|reefer,95.95,2657.6,2782.0,Training,clav_v10_processed;ffa;itu_2016_processed;matched_mmsi_IATTC;wcpfc
538002961,cargo,,,,Test,itu_2016_processed
538002962,tanker,,,,Test,itu_2016_processed
538002973,cargo,,,,Test,itu_2016_processed
538002977,cargo,,,,Test,itu_2016_processed
538002980,cargo,,,,Training,itu_2016_processed
538002981,cargo,,,,Test,itu_2016_processed
538002982,tanker,,,,Training,itu_2016_processed
538002986,cargo,,,,Test,itu_2016_processed
538002991,unknown_not_fishing,,,,Training,itu_2016_processed
538002992,cargo,,,,Test,itu_2016_processed
538002995,,100.8,3675.0,3475.0,,ffa
538002996,,115.9,2997.0,4261.0,,ffa
538002997,reefer,113.34,,4457.0,Test,clav_v10_processed
538002999,cargo,,,,Test,itu_2016_processed
538003001,tanker,,,,Training,itu_2016_processed
538003004,cargo,,,,Training,itu_2016_processed
538003008,cargo,,,,Training,itu_2016_processed
538003015,cargo,,,,Test,itu_2016_processed
538003016,cargo,,,,Training,itu_2016_processed
538003018,tanker,,,,Training,itu_2016_processed
538003020,tanker,,,,Training,itu_2016_processed
538003023,cargo,,,,Training,itu_2016_processed
538003024,tanker,,,,Test,itu_2016_processed
538003025,tanker,,,,Training,itu_2016_processed
538003027,tanker,,,,Training,itu_2016_processed
538003028,passenger,,,,Training,itu_2016_processed
538003031,tanker,,,,Training,itu_2016_processed;verify5and24_20160502
538003032,tanker,,,,Training,itu_2016_processed
538003035,cargo,,,,Test,itu_2016_processed
538003036,tanker,,,,Training,itu_2016_processed
538003037,tanker,,,,Training,itu_2016_processed
538003041,cargo,,,,Training,itu_2016_processed
538003042,cargo,,,,Training,itu_2016_processed
538003043,cargo,,,,Training,itu_2016_processed
538003045,cargo,,,,Training,KristinaManualClassification;itu_2016_processed
538003046,tanker,,,,Training,itu_2016_processed
538003048,cargo,,,,Test,itu_2016_processed
538003050,cargo,,,,Test,itu_2016_processed
538003057,cargo,,,,Test,itu_2016_processed
538003059,cargo,,,,Training,itu_2016_processed
538003060,tanker,,,,Training,itu_2016_processed
538003061,tanker,,,,Training,itu_2016_processed
538003062,tanker,,,,Training,itu_2016_processed
538003072,tanker,,,,Training,itu_2016_processed
538003073,tanker,,,,Training,itu_2016_processed
538003079,tanker,,,,Training,itu_2016_processed
538003083,unknown_not_fishing,,,,Training,itu_2016_processed
538003086,unknown_not_fishing,,,,Training,itu_2016_processed
538003087,unknown_not_fishing,,,,Training,itu_2016_processed
538003088,unknown_not_fishing,,,,Training,itu_2016_processed
538003089,cargo,,,,Test,itu_2016_processed
538003095,tanker,,,,Training,itu_2016_processed
538003099,tanker,,,,Test,itu_2016_processed
538003100,tanker,,,,Test,itu_2016_processed
538003101,tanker,,,,Test,itu_2016_processed
538003102,cargo,,,,Training,itu_2016_processed
538003103,tanker,,,,Training,itu_2016_processed
538003104,cargo,,,,Training,itu_2016_processed
538003105,unknown_not_fishing,,,,Training,itu_2016_processed
538003106,tanker,,,,Training,itu_2016_processed
538003107,cargo,,,,Test,itu_2016_processed
538003108,tanker,,,,Test,itu_2016_processed
538003109,tanker,,,,Training,itu_2016_processed
538003110,tanker,,,,Training,itu_2016_processed
538003113,tanker,,,,Training,itu_2016_processed
538003114,tanker,,,,Test,itu_2016_processed
538003120,cargo,,,,Test,itu_2016_processed
538003122,tanker,,,,Training,itu_2016_processed
538003137,unknown_not_fishing,,,,Training,itu_2016_processed
538003139,unknown_not_fishing,,,,Training,itu_2016_processed
538003140,cargo,,,,Test,itu_2016_processed
538003141,cargo,,,,Test,itu_2016_processed
538003142,cargo,,,,Test,itu_2016_processed
538003144,cargo,,,,Training,itu_2016_processed
538003146,cargo,,,,Training,itu_2016_processed
538003149,cargo,,,,Test,itu_2016_processed
538003151,tanker,,,,Test,itu_2016_processed
538003158,tanker,,,,Training,itu_2016_processed
538003159,cargo,,,,Training,itu_2016_processed
538003166,cargo,,,,Training,KristinaManualClassification;itu_2016_processed
538003171,cargo,,,,Training,itu_2016_processed
538003172,tanker,,,,Training,itu_2016_processed
538003173,tanker,,,,Test,itu_2016_processed
538003174,tanker,,,,Training,itu_2016_processed
538003176,tanker,,,,Test,itu_2016_processed
538003180,cargo,,,,Test,itu_2016_processed
538003181,cargo,,,,Test,itu_2016_processed
538003182,unknown_not_fishing,,,,Training,itu_2016_processed
538003185,cargo,,,,Training,itu_2016_processed
538003190,unknown_not_fishing,,,,Training,itu_2016_processed
538003191,tanker,,,,Test,itu_2016_processed
538003197,tanker,,,,Test,itu_2016_processed
538003199,cargo,,,,Test,itu_2016_processed
538003201,tanker,,,,Training,itu_2016_processed
538003202,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
538003205,cargo,,,,Test,itu_2016_processed
538003209,reefer|tanker,105.48333333299999,,3798.0,Training,clav_v10_processed;itu_2016_processed
538003210,tanker,,,,Test,itu_2016_processed
538003211,tanker,,,,Training,itu_2016_processed
538003212,tanker,,,,Test,itu_2016_processed
538003213,tanker,,,,Test,itu_2016_processed
538003214,tanker,,,,Training,itu_2016_processed
538003215,tanker,,,,Training,itu_2016_processed
538003217,tanker,,,,Test,itu_2016_processed
538003218,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
538003219,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
538003221,cargo,,,,Training,itu_2016_processed
538003222,cargo,,,,Test,itu_2016_processed
538003223,cargo,,,,Training,itu_2016_processed
538003228,tanker,,,,Test,itu_2016_processed
538003230,tanker,,,,Training,itu_2016_processed
538003231,cargo,,,,Test,itu_2016_processed
538003233,tanker,,,,Test,itu_2016_processed
538003234,cargo,,,,Training,itu_2016_processed
538003235,tanker,,,,Training,itu_2016_processed
538003236,cargo,,,,Test,itu_2016_processed
538003238,cargo,,,,Test,itu_2016_processed
538003240,cargo,,,,Test,itu_2016_processed
538003241,cargo,,,,Training,itu_2016_processed
538003242,cargo,,,,Test,itu_2016_processed
538003243,cargo,,,,Test,itu_2016_processed
538003248,cargo,,,,Training,itu_2016_processed
538003250,cargo,,,,Training,itu_2016_processed
538003251,cargo,,,,Training,itu_2016_processed
538003252,cargo,,,,Training,KnownVesselCargoTanker;itu_2016_processed
538003253,cargo,,,,Test,itu_2016_processed
538003255,tanker,,,,Training,itu_2016_processed
538003256,tanker,,,,Training,itu_2016_processed
538003258,cargo,,,,Test,itu_2016_processed
538003264,cargo,,,,Training,itu_2016_processed
538003267,tanker,,,,Test,itu_2016_processed
538003268,tanker,,,,Test,itu_2016_processed
538003270,tanker,,,,Test,itu_2016_processed
538003271,cargo,,,,Training,itu_2016_processed
538003272,tanker,,,,Training,itu_2016_processed
538003273,tanker,,,,Test,itu_2016_processed
538003274,cargo,,,,Training,itu_2016_processed
538003275,cargo,,,,Test,itu_2016_processed
538003276,cargo,,,,Training,itu_2016_processed
538003277,tanker,,,,Training,itu_2016_processed
538003278,cargo,,,,Test,itu_2016_processed
538003279,tanker,,,,Training,KristinaManualClassification;itu_2016_processed
538003285,cargo,,,,Training,itu_2016_processed
538003287,tanker,,,,Test,itu_2016_processed
538003289,cargo,,,,Test,itu_2016_processed
538003291,tanker,,,,Test,itu_2016_processed
538003293,tanker,,,,Test,itu_2016_processed
538003294,tanker,,,,Training,itu_2016_processed
538003295,tanker,,,,Test,itu_2016_processed
538003296,unknown_not_fishing,,,,Training,itu_2016_processed
538003298,cargo,,,,Training,itu_2016_processed
538003300,tanker,,,,Test,itu_2016_processed
538003301,tanker,,,,Test,itu_2016_processed
538003306,tanker,,,,Training,itu_2016_processed
538003308,cargo,,,,Test,itu_2016_processed
538003311,cargo,,,,Training,itu_2016_processed
538003314,unknown_not_fishing,,,,Training,itu_2016_processed
538003315,cargo,,,,Test,itu_2016_processed
538003317,cargo,,,,Training,itu_2016_processed
538003320,cargo,,,,Training,itu_2016_processed
538003321,tanker,,,,Training,itu_2016_processed
538003322,tanker,,,,Training,itu_2016_processed
538003323,tanker,,,,Test,itu_2016_processed
538003324,tanker,,,,Test,itu_2016_processed
538003325,tanker,,,,Training,itu_2016_processed
538003326,tanker,,,,Test,itu_2016_processed
538003328,tanker,,,,Training,itu_2016_processed
538003329,cargo,,,,Training,itu_2016_processed
538003330,cargo,,,,Test,itu_2016_processed
538003331,cargo,,,,Test,itu_2016_processed
538003332,cargo,,,,Test,itu_2016_processed
538003334,tanker,,,,Training,itu_2016_processed
538003338,tanker,,,,Training,itu_2016_processed
538003341,unknown_not_fishing,,,,Training,itu_2016_processed
538003343,cargo,,,,Test,itu_2016_processed
538003345,cargo,,,,Test,KristinaManualClassification;itu_2016_processed
538003346,tanker,,,,Test,itu_2016_processed
538003347,tanker,,,,Test,itu_2016_processed
538003348,tanker,,,,Training,itu_2016_processed
538003349,tanker,,,,Training,itu_2016_processed
538003350,tanker,,,,Test,itu_2016_processed
538003351,tanker,,,,Test,itu_2016_processed
538003352,tanker,,,,Training,itu_2016_processed
538003353,tanker,,,,Training,itu_2016_processed
538003354,tanker,,,,Training,itu_2016_processed
538003355,tanker,,,,Training,itu_2016_processed
538003356,tanker,,,,Test,itu_2016_processed
538003357,tanker,,,,Test,itu_2016_processed
538003358,tanker,,,,Test,itu_2016_processed
538003359,tanker,,,,Test,KnownVesselCargoTanker;itu_2016_processed
538003361,tanker,,,,Test,itu_2016_processed
538003362,tanker,,,,Training,itu_2016_processed
538003363,tanker,,,,Training,itu_2016_processed
538003364,tanker,,,,Test,itu_2016_processed
538003365,tanker,,,,Test,itu_2016_processed
538003366,cargo,,,,Training,itu_2016_processed
538003369,cargo,,,,Test,itu_2016_processed
538003371,tanker,,,,Test,itu_2016_processed
538003379,cargo,,,,Training,itu_2016_processed
538003381,unknown_not_fishing,,,,Training,itu_2016_processed
538003382,cargo,,,,Training,itu_2016_processed
538003397,tanker,,,,Training,itu_2016_processed
538003402,cargo,,,,Training,itu_2016_processed
538003403,tanker,,,,Training,itu_2016_processed
538003405,cargo,,,,Test,itu_2016_processed
538003407,cargo,,,,Test,itu_2016_processed
538003411,cargo,,,,Training,itu_2016_processed
538003414,cargo,,,,Training,itu_2016_processed
538003418,cargo,,,,Test,itu_2016_processed
538003419,cargo,,,,Test,itu_2016_processed
538003422,tanker,,,,Training,itu_2016_processed
538003423,cargo,,,,Test,itu_2016_processed
538003424,cargo,,,,Test,KristinaManualClassification;itu_2016_processed
538003426,tanker,,,,Training,itu_2016_processed
538003428,tanker,,,,Training,itu_2016_processed
538003431,tanker,,,,Test,itu_2016_processed
538003432,tanker,,,,Test,itu_2016_processed
538003434,tanker,,,,Test,itu_2016_processed
538003435,tanker,,,,Training,itu_2016_processed
538003436,tanker,,,,Test,itu_2016_processed
538003438,tanker,,,,Training,itu_2016_processed
538003439,tanker,,,,Training,itu_2016_processed
538003440,tanker,,,,Test,KnownVesselCargoTanker;itu_2016_processed
538003445,cargo,,,,Training,itu_2016_processed
538003446,cargo,,,,Training,itu_2016_processed
538003448,unknown_not_fishing,,,,Training,itu_2016_processed
538003450,tanker,,,,Training,itu_2016_processed
538003454,unknown_not_fishing,,,,Training,itu_2016_processed
538003455,tanker,,,,Test,itu_2016_processed
538003458,cargo,,,,Training,itu_2016_processed
538003460,tanker,,,,Test,itu_2016_processed
538003461,cargo,,,,Test,itu_2016_processed
538003467,cargo,,,,Training,itu_2016_processed
538003468,cargo,,,,Training,KristinaManualClassification
538003470,tanker,,,,Test,itu_2016_processed
538003474,tanker,,,,Test,itu_2016_processed
538003477,cargo,,,,Training,KristinaManualClassification;itu_2016_processed
538003478,cargo,,,,Test,itu_2016_processed
538003480,tanker,,,,Training,itu_2016_processed
538003481,tanker,,,,Training,itu_2016_processed
538003484,tanker,,,,Test,itu_2016_processed
538003486,cargo,,,,Test,itu_2016_processed
538003487,tanker,,,,Test,itu_2016_processed
538003490,tanker,,,,Training,itu_2016_processed
538003492,tanker,,,,Training,itu_2016_processed
538003493,unknown_not_fishing,,,,Training,itu_2016_processed
538003494,unknown_not_fishing,,,,Training,itu_2016_processed
538003495,unknown_not_fishing,,,,Training,itu_2016_processed
538003496,unknown_not_fishing,,,,Training,itu_2016_processed
538003499,cargo,,,,Training,itu_2016_processed
538003501,tanker,,,,Test,itu_2016_processed
538003513,cargo,,,,Training,itu_2016_processed
538003514,cargo,,,,Training,itu_2016_processed
538003515,cargo,,,,Training,itu_2016_processed
538003517,cargo,,,,Training,itu_2016_processed
538003518,cargo,,,,Training,itu_2016_processed
538003520,cargo,,,,Training,itu_2016_processed
538003522,cargo,,,,Test,KristinaManualClassification;itu_2016_processed
538003523,tanker,,,,Training,itu_2016_processed
538003525,tanker,,,,Test,itu_2016_processed
538003526,tanker,,,,Test,itu_2016_processed
538003529,cargo,,,,Training,itu_2016_processed
538003530,tanker,,,,Training,itu_2016_processed
538003533,tanker,,,,Test,itu_2016_processed
538003534,unknown_not_fishing,,,,Training,itu_2016_processed
538003535,tanker,,,,Training,itu_2016_processed
538003537,cargo,,,,Test,itu_2016_processed
