mmsi,is_fishing,label,sublabel,length,tonnage,country
520093696,Non-fishing,Reefer,,,,
520116000,Fishing,Longliners,,25.629999999999999,121.0,FJI
520145000,Fishing,Longliners,,36.600000000000001,193.0,FJI
520171000,Fishing,Longliners,,36.600000000000001,193.0,FJI
520174000,Fishing,Longliners,,36.600000000000001,193.0,FJI
520176000,Fishing,,,,,FJI
520182000,Fishing,Longliners,,29.43,120.0,
520183000,Fishing,Longliners,,29.43,120.0,
520184000,Non-fishing,Passenger,,,,
520188000,Fishing,Longliners,,28.949999999999999,114.0,FJI
520189000,Fishing,Longliners,,27.5,114.0,FJI
520190000,Fishing,Longliners,,25.800000000000001,135.0,FJI
520217000,Fishing,,,,,FJI
520218000,Fishing,Longliners,,32.0,179.0,FJI
520223000,Fishing,,,,,FJI
520225000,Fishing,,,,,FJI
520238000,Fishing,Longliners,,32.0,199.0,FJI
520241000,Fishing,Longliners,,41.5,268.0,FJI
520243000,Fishing,Longliners,,40.5,252.78,FJI
520274000,Fishing,Longliners,,14.94,19.0,
521313888,Fishing,,,,,
523145236,Fishing,,,,,CCK
523145898,Fishing,,,,,CCK
525001068,Non-fishing,Passenger,,,,
525001094,Non-fishing,Passenger,,,,
525001098,Non-fishing,Passenger,,,,
525002009,Non-fishing,Tug/Pilot/Supply,Tug,,,
525002076,Non-fishing,Passenger,,,,
525005009,Non-fishing,Passenger,,,,
525005047,Non-fishing,Passenger,,,,
525005054,Non-fishing,Passenger,,,,
525005070,Fishing,,,,,IDN
525005256,Non-fishing,Passenger,,,,
525005259,Non-fishing,Seismic vessel,,,,
525005322,Fishing,,,,,IDN
525005396,Fishing,,,,,IDN
525006222,Non-fishing,Passenger,,,,
525006235,Non-fishing,Passenger,,,,
525007007,Fishing,,,,,IDN
525009307,Non-fishing,Passenger,,,,
525010024,Fishing,,,,,IDN
525010030,Fishing,,,,,IDN
525010127,Non-fishing,Passenger,,,,
525010274,Fishing,,,,,IDN
525012173,Fishing,,,,,IDN
525012257,Fishing,,,,,IDN
525014085,Fishing,,,,,IDN
525015295,Non-fishing,Cargo/Tanker,Cargo,,,
525015641,Fishing,,,,,IDN
525015867,Non-fishing,Passenger,,,,
525015910,Non-fishing,Passenger,,,,
525015926,Non-fishing,Seismic vessel,,,,
525015982,Non-fishing,Seismic vessel,,,,
525016659,Non-fishing,Cargo/Tanker,Cargo,,,
525018356,Non-fishing,Passenger,,,,
525019187,Non-fishing,Passenger,,,,
525021095,Fishing,,,,,IDN
525021133,Non-fishing,Passenger,,,,
525023144,Non-fishing,Passenger,,,,
525645685,Fishing,,,,,IDN
525990014,Fishing,,,,,IDN
525990047,Fishing,,,,,IDN
528565426,Non-fishing,Reefer,,,,
529004000,Fishing,,,,,KIR
529051000,Non-fishing,Reefer,,,,
529052000,Non-fishing,Reefer,,99.590000000000003,3493.0,
529069000,Non-fishing,Reefer,,,,
529086000,Non-fishing,Reefer,,95.200000000000003,2900.0,
529087000,Non-fishing,Reefer,,99.019999999999996,3363.0,
529089000,Non-fishing,Reefer,,95.200000000000003,2495.0,
529092000,Non-fishing,Reefer,,,,
529096000,Non-fishing,Reefer,,132.19,6049.0,
529101000,Non-fishing,Reefer,,99.989999999999995,3415.0,
529105000,Non-fishing,Reefer,,,,
529120000,Non-fishing,Reefer,,104.3,2910.0,
529126000,Non-fishing,Cargo/Tanker,Tanker,,,
529161000,Non-fishing,Reefer,,,,
529199000,Non-fishing,Reefer,,121.39,5578.0,
529244000,Non-fishing,Reefer,,,,
529268000,Non-fishing,Reefer,,112.90000000000001,4056.0,
529278000,Fishing,,,,,KIR
529304000,Non-fishing,Reefer,,88.564999999999998,2427.25,
529346000,Non-fishing,Reefer,,,,
529382000,Non-fishing,Reefer,,120.2,4574.0,
529417000,Fishing,,,,,KIR
529435000,Fishing,,,,,KIR
529440000,Fishing,,,,,KIR
529465000,Non-fishing,Reefer,,,,
529469000,Fishing,,,,,KIR
529485000,Non-fishing,Reefer,,120.75,4491.0,
529529000,Non-fishing,Reefer,,103.73,3835.0,
529567000,Non-fishing,Reefer,,116.2,4287.0,
529578000,Non-fishing,Reefer,,87.823333333333338,2713.0,
529604000,Non-fishing,Reefer,,79.769999999999982,2047.0,
529605000,Non-fishing,Reefer,,97.400000000000006,2839.0,
529606000,Non-fishing,Reefer,,,,
529607000,Non-fishing,Reefer,,80.680000000000007,1998.0,
529608000,Non-fishing,Reefer,,,,
529614000,Non-fishing,Reefer,,,,
529615000,Non-fishing,Reefer,,80.510000000000005,1596.0,
529623000,Non-fishing,Reefer,,88.0,3687.0,
529642000,Non-fishing,Reefer,,91.526666666666642,3683.0,
529650000,Non-fishing,Reefer,,95.079999999999998,3835.0,
529650006,Non-fishing,Reefer,,103.73,3835.0,
529676000,Fishing,,,,,KIR
529686000,Fishing,,,,,KIR
529687000,Fishing,,,,,KIR
529695000,Fishing,,,,,KIR
529729000,Fishing,,,,,KIR
529730000,Non-fishing,Reefer,,115.0,5286.0,
529758000,Non-fishing,Reefer,,,,
529764000,Non-fishing,Reefer,,,,
529765000,Fishing,Purse seines,,,,
529781000,Non-fishing,Reefer,,150.30000000000001,10629.0,
529783000,Fishing,,,,,KIR
529837000,Non-fishing,Reefer,,,,
529838000,Non-fishing,Passenger,,,,
529844000,Non-fishing,Reefer,,,,
529852988,Fishing,,,,,KIR
530149576,Non-fishing,Reefer,,,,
533000204,Non-fishing,Tug/Pilot/Supply,Pilot,,,
533000887,Fishing,,,,,MYS
533047200,Non-fishing,Cargo/Tanker,Tanker,,,
533111749,Fishing,,,,,MYS
533130368,Fishing,,,,,MYS
533130389,Fishing,,,,,MYS
533130951,Non-fishing,Seismic vessel,,,,
533180156,Fishing,,,,,MYS
533190018,Fishing,,,,,MYS
533190027,Fishing,,,,,MYS
533190097,Fishing,,,,,MYS
533190098,Fishing,,,,,MYS
533190176,Fishing,,,,,MYS
533190283,Fishing,,,,,MYS
533190292,Fishing,,,,,MYS
533190361,Fishing,,,,,MYS
533190473,Fishing,,,,,MYS
533190474,Fishing,,,,,MYS
533190536,Fishing,,,,,MYS
533190631,Fishing,,,,,MYS
533190643,Fishing,,,,,MYS
533190645,Fishing,,,,,MYS
533190683,Fishing,,,,,MYS
533190726,Fishing,,,,,MYS
533190798,Fishing,,,,,MYS
533190807,Fishing,,,,,MYS
533190841,Fishing,,,,,MYS
533190869,Fishing,,,,,MYS
533190886,Fishing,,,,,MYS
533191005,Fishing,,,,,MYS
533191118,Fishing,,,,,MYS
533191178,Fishing,,,,,MYS
533191185,Fishing,,,,,MYS
533191271,Fishing,,,,,MYS
533191282,Fishing,,,,,MYS
533333001,Fishing,,,,,MYS
533333003,Fishing,,,,,MYS
533333005,Fishing,,,,,MYS
533333007,Fishing,,,,,MYS
533333009,Fishing,,,,,MYS
533511000,Non-fishing,Cargo/Tanker,Cargo,,,
533678000,Non-fishing,Cargo/Tanker,Tanker,,,
538001400,Non-fishing,Cargo/Tanker,Tanker,,,
538001560,Non-fishing,Cargo/Tanker,Tanker,,,
538001594,Non-fishing,Cargo/Tanker,Tanker,,,
538001711,Non-fishing,Cargo/Tanker,Tanker,,,
538002150,Non-fishing,Cargo/Tanker,Tanker,,,
538002187,Non-fishing,Cargo/Tanker,Tanker,,,
538002269,Non-fishing,Cargo/Tanker,Tanker,,,
538002270,Non-fishing,Cargo/Tanker,Tanker,,,
538002271,Non-fishing,Cargo/Tanker,Tanker,,,
538002274,Non-fishing,Cargo/Tanker,Tanker,,,
538002275,Non-fishing,Cargo/Tanker,Tanker,,,
538002277,Non-fishing,Cargo/Tanker,Tanker,,,
538002278,Non-fishing,Cargo/Tanker,Tanker,,,
538002279,Non-fishing,Cargo/Tanker,Tanker,,,
538002295,Non-fishing,Cargo/Tanker,Tanker,,,
538002621,Non-fishing,Cargo/Tanker,Tanker,,,
538002662,Non-fishing,Cargo/Tanker,Tanker,,,
538002663,Non-fishing,Cargo/Tanker,Tanker,,,
538002734,Non-fishing,Cargo/Tanker,Cargo,,,
538002756,Non-fishing,Cargo/Tanker,Tanker,,,
538002775,Non-fishing,Cargo/Tanker,Tanker,,,
538002783,Non-fishing,Cargo/Tanker,Tanker,,,
538002797,Non-fishing,Cargo/Tanker,Cargo,,,
538002869,Non-fishing,Cargo/Tanker,Tanker,,,
538002899,Non-fishing,Reefer,,120.75,4490.0,
538002910,Non-fishing,Cargo/Tanker,Tanker,,,
538002914,Non-fishing,Seismic vessel,,,,
538002946,Non-fishing,Cargo/Tanker,Tanker,,,
538002947,Non-fishing,Cargo/Tanker,Tanker,,,
538002960,Non-fishing,Reefer,,95.950000000000003,2782.0,
538002995,Non-fishing,Reefer,,94.970000000000013,3475.0,
538002996,Non-fishing,Reefer,,115.90000000000001,4261.0,
538002997,Non-fishing,Reefer,,120.7,4429.0,
538003202,Non-fishing,Cargo/Tanker,Tanker,,,
538003218,Non-fishing,Cargo/Tanker,Tanker,,,
538003219,Non-fishing,Cargo/Tanker,Tanker,,,
538003252,Non-fishing,Cargo/Tanker,Cargo,,,
538003279,Non-fishing,Cargo/Tanker,Tanker,,,
538003359,Non-fishing,Cargo/Tanker,Tanker,,,
538003440,Non-fishing,Cargo/Tanker,Tanker,,,
538003600,Non-fishing,Cargo/Tanker,Cargo,,,
538003615,Non-fishing,Cargo/Tanker,Tanker,,,
538003667,Non-fishing,Cargo/Tanker,Tanker,,,
538003673,Non-fishing,Cargo/Tanker,Tanker,,,
538003756,Non-fishing,Cargo/Tanker,Tanker,,,
538003824,Non-fishing,Cargo/Tanker,Tanker,,,
538003858,Non-fishing,Cargo/Tanker,Tanker,,,
538004017,Non-fishing,Cargo/Tanker,Tanker,,,
538004029,Non-fishing,Cargo/Tanker,Tanker,,,
538004030,Non-fishing,Cargo/Tanker,Tanker,,,
538004055,Non-fishing,Cargo/Tanker,Cargo,,,
538004146,Non-fishing,Cargo/Tanker,Tanker,,,
538004149,Non-fishing,Cargo/Tanker,Tanker,,,
538004150,Non-fishing,Cargo/Tanker,Tanker,,,
538004235,Non-fishing,Cargo/Tanker,Tanker,,,
538004255,Non-fishing,Cargo/Tanker,Tanker,,,
538004321,Non-fishing,Cargo/Tanker,Tanker,,,
538004375,Non-fishing,Cargo/Tanker,Tanker,,,
538004376,Non-fishing,Cargo/Tanker,Tanker,,,
538004381,Non-fishing,Cargo/Tanker,Tanker,,,
538004442,Non-fishing,Cargo/Tanker,Tanker,,,
538004548,Non-fishing,Cargo/Tanker,Tanker,,,
538004594,Non-fishing,Cargo/Tanker,Tanker,,,
538004697,Non-fishing,Cargo/Tanker,Cargo,,,
538004729,Non-fishing,Reefer,,,,
538004731,Non-fishing,Reefer,,,,
538004732,Non-fishing,Reefer,,,,
538004786,Non-fishing,Cargo/Tanker,Tanker,,,
538004806,Non-fishing,Cargo/Tanker,Cargo,,,
538004919,Non-fishing,Cargo/Tanker,Tanker,,,
538004927,Non-fishing,Cargo/Tanker,Cargo,,,
538005038,Non-fishing,Reefer,,,,
538005147,Non-fishing,Cargo/Tanker,Tanker,,,
538005477,Non-fishing,Cargo/Tanker,Cargo,,,
538060004,Fishing,,,,,MHL
538060005,Fishing,,,,,MHL
538060006,Fishing,,,,,MHL
538060007,Fishing,,,,,MHL
538060008,Fishing,,,,,MHL
538060011,Fishing,,,,,MHL
538060013,Fishing,,,,,MHL
538060014,Fishing,,,,,MHL
538060015,Fishing,,,,,MHL
538060016,Fishing,,,,,MHL
538060017,Fishing,,,,,MHL
538060018,Fishing,,,,,MHL
538060019,Fishing,,,,,MHL
538070298,Non-fishing,Passenger,Sailing,,,
538070487,Fishing,,,,,MHL
538070600,Fishing,,,,,MHL
538070803,Non-fishing,Passenger,,,,
538070838,Non-fishing,Passenger,,,,
538070904,Non-fishing,Passenger,Sailing,,,
538070922,Non-fishing,Passenger,Sailing,,,
538070971,Fishing,,,,,MHL
538070998,Fishing,,,,,MHL
538080008,Non-fishing,Passenger,,,,
538080020,Non-fishing,Passenger,Sailing,,,
538090152,Non-fishing,Cargo/Tanker,Cargo,,,
538090261,Non-fishing,Cargo/Tanker,Cargo,,,
538090304,Non-fishing,Cargo/Tanker,Cargo,,,
538090408,Non-fishing,Cargo/Tanker,Cargo,,,
538090461,Non-fishing,Cargo/Tanker,Cargo,,,
540000240,Fishing,,,,,NCL
540000610,Fishing,,,,,NCL
540000670,Fishing,,,,,NCL
540001900,Fishing,Longliners,,21.0,93.0,NCL
540002000,Fishing,Longliners,,29.0,163.0,NCL
540002100,Fishing,Longliners,,21.0,93.0,NCL
540002200,Fishing,Longliners,,21.0,93.0,NCL
540002300,Fishing,Longliners,,21.0,92.5,NCL
540002530,Fishing,,,,8.0,
540003800,Fishing,Longliners,,21.0,97.0,NCL
540003900,Fishing,Longliners,,21.0,97.0,NCL
540004000,Fishing,Longliners,,29.0,136.0,NCL
540004100,Fishing,Longliners,,,,NCL
540004200,Fishing,Longliners,,21.0,95.0,NCL
540005000,Fishing,Longliners,,29.0,136.0,NCL
540005370,Fishing,,,,9.0,
540008300,Non-fishing,Passenger,,,,
540010700,Fishing,Longliners,,19.0,67.0,NCL
540010800,Fishing,Longliners,,18.0,71.0,NCL
540010900,Fishing,,,,,NCL
540011050,Fishing,,,,3.0,
540011300,Non-fishing,Passenger,,,,
540011440,Fishing,,,,,
540011500,Fishing,Longliners,,24.0,120.0,NCL
540011560,Fishing,,,,4.0,
540011680,Fishing,,,,4.0,
540011820,Fishing,,,,2.0,
541320031,Fishing,Longliners,,,,
542156110,Non-fishing,Reefer,,84.59999999999998,2429.0,
543278307,Fishing,,,,,
546000800,Fishing,,,,44.0,
546000850,Fishing,,,,3.0,
546001200,Fishing,,,,44.0,
546001400,Fishing,,,,99.0,
546001720,Fishing,,,,5.0,
546001800,Fishing,,,,136.0,
546001970,Fishing,,,,19.0,
546002010,Fishing,,,,53.0,
546002400,Fishing,,,,140.0,
546002500,Fishing,,,,140.0,
546002530,Fishing,,,,3.0,
546002850,Fishing,,,,3.0,
546002880,Fishing,,,,3.0,
546003250,Fishing,,,,3.0,
546003830,Fishing,,,,4.0,
546003900,Fishing,,,,44.0,
546004040,Fishing,,,,5.0,
546004100,Fishing,,,,44.0,
546004840,Fishing,,,,7.0,
546005450,Fishing,,,,4.0,
546005700,Fishing,,,,23.0,
546006000,Non-fishing,Cargo/Tanker,Cargo,,,
546006290,Fishing,,,,5.0,
546006300,Fishing,,,,74.0,
546006350,Fishing,,,,4.0,
546006400,Fishing,,,,131.0,
546006500,Fishing,,,,131.0,
546007100,Fishing,,,,164.0,
546008550,Fishing,,,,8.0,
546008600,Fishing,,,,55.0,
546009560,Fishing,,,,4.0,
546009900,Fishing,,,,11.0,
546010280,Fishing,,,,5.0,
546010560,Fishing,,,,3.0,
546010570,Fishing,,,,5.0,
546010610,Fishing,,,,1.0,
546010630,Fishing,,,,19.0,
546010660,Fishing,,,,5.0,
546010690,Fishing,,,,6.0,
546010780,Fishing,,,,4.0,
546010880,Fishing,,,,4.0,
546010980,Fishing,,,,30.0,
546011060,Fishing,,,,4.0,
546011070,Fishing,,,,30.0,
546011180,Fishing,,,,5.0,
546011210,Fishing,,,,4.0,
546011240,Fishing,,,,,
546011340,Fishing,,,,5.0,
546011600,Fishing,,,,151.0,
546012900,Fishing,Longliners,,20.5,97.970000000000013,PYF
546013300,Fishing,,,,153.0,
546015500,Fishing,,,,12.0,
546018500,Fishing,,,,14.0,
546019200,Fishing,,,,30.0,
546019300,Fishing,,,,45.0,
548050500,Non-fishing,Reefer,,85.069999999999979,1888.0,
548051500,Fishing,,,,,PHL
548225100,Fishing,,,,,PHL
548246100,Non-fishing,Reefer,,58.57,914.0,
548335100,Non-fishing,Reefer,,87.25,2462.0,
548352100,Non-fishing,Reefer,,65.849999999999994,1239.0,
548363100,Non-fishing,Reefer,,78.0,1542.5599999999999,
548401400,Non-fishing,Reefer,,,,
548457000,Non-fishing,Cargo/Tanker,Cargo,,,
548487100,Fishing,,,,,PHL
548545300,Non-fishing,Passenger,,,,
548595000,Non-fishing,Reefer,,69.525000000000006,695.93499999999995,
548600000,Non-fishing,Reefer,,71.155000000000001,1427.0,
548601000,Non-fishing,Reefer,,90.849999999999994,2633.0,
548749000,Non-fishing,Cargo/Tanker,Cargo,,,
548831000,Fishing,,,,,PHL
548847000,Non-fishing,Cargo/Tanker,Tanker,,,
548895000,Fishing,,,,,PHL
548905000,Fishing,,,,,PHL
548906000,Non-fishing,Reefer,,133.94999999999999,6964.0,PHL
553111643,Fishing,,,,,PNG
553111690,Fishing,,,,,PNG
553111698,Fishing,,,,,PNG
553111712,Fishing,,,,,PNG
553111733,Fishing,,,,,PNG
553111734,Fishing,,,,,PNG
553111735,Fishing,,,,,PNG
553111736,Fishing,,,,,PNG
553111738,Fishing,,,,,PNG
553111740,Fishing,,,,,PNG
553111743,Fishing,,,,,PNG
553111744,Fishing,,,,,PNG
553111750,Fishing,,,,,PNG
553111751,Fishing,,,,,PNG
553111754,Fishing,,,,,PNG
553111755,Fishing,,,,,PNG
553111756,Fishing,,,,,PNG
553111759,Fishing,,,,,PNG
553111761,Fishing,,,,,PNG
553111764,Fishing,,,,,PNG
553111765,Fishing,,,,,PNG
553111771,Fishing,,,,,PNG
553111790,Fishing,,,,,PNG
555566666,Fishing,,,,,PCN
555566698,Fishing,,,,,PCN
555666222,Fishing,,,,,PCN
556555654,Fishing,,,,,
556555656,Fishing,,,,,
557005500,Fishing,,,,,SLB
557655555,Fishing,,,,,SLB
557666666,Fishing,,,,,SLB
559000208,Fishing,,,,,ASM
563000450,Non-fishing,Cargo/Tanker,Tanker,,,
563004810,Non-fishing,Tug/Pilot/Supply,Tug,,,
563011450,Fishing,,,,,SGP
563024180,Fishing,,,,,SGP
563028440,Non-fishing,Passenger,Sailing,,,
563030260,Fishing,,,,,SGP
563045000,Non-fishing,Seismic vessel,,,,
563074000,Non-fishing,Cargo/Tanker,Cargo,,,
563171000,Non-fishing,Cargo/Tanker,Cargo,,,
563188000,Non-fishing,Cargo/Tanker,Tanker,,,
563258000,Non-fishing,Cargo/Tanker,Cargo,,,
563259000,Non-fishing,Cargo/Tanker,Cargo,,,
563267000,Non-fishing,Cargo/Tanker,Cargo,,,
563290000,Non-fishing,Cargo/Tanker,Tanker,,,
563373000,Non-fishing,Cargo/Tanker,Cargo,,,
563418000,Non-fishing,Reefer,,134.15000000000001,6534.0,
563498000,Non-fishing,Cargo/Tanker,Cargo,,,
563508000,Non-fishing,Cargo/Tanker,Cargo,,,
563548000,Non-fishing,Cargo/Tanker,Tanker,,,
563707000,Non-fishing,Cargo/Tanker,Tanker,,,
563754000,Non-fishing,Cargo/Tanker,Cargo,,,
563758000,Non-fishing,Cargo/Tanker,Cargo,,,
563798000,Non-fishing,Tug/Pilot/Supply,Tug,,,
563847000,Non-fishing,Cargo/Tanker,Tanker,,,
563919000,Non-fishing,Passenger,,,,
563926000,Non-fishing,Tug/Pilot/Supply,Tug,,,
563927000,Non-fishing,Cargo/Tanker,Tanker,,,
563944000,Non-fishing,Cargo/Tanker,Tanker,,,
563952000,Non-fishing,Cargo/Tanker,Tanker,,,
564010000,Non-fishing,Cargo/Tanker,Cargo,,,
564012000,Non-fishing,Cargo/Tanker,Cargo,,,
564053000,Non-fishing,Cargo/Tanker,Cargo,,,
564067000,Non-fishing,Cargo/Tanker,Cargo,,,
564081000,Non-fishing,Cargo/Tanker,Tanker,,,
564084000,Non-fishing,Cargo/Tanker,Cargo,,,
564109000,Non-fishing,Cargo/Tanker,Cargo,,,
564158000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564215000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564228000,Non-fishing,Passenger,,,,
564245000,Non-fishing,Cargo/Tanker,Cargo,,,
564269000,Non-fishing,Cargo/Tanker,Cargo,,,
564330000,Non-fishing,Passenger,,,,
564331000,Non-fishing,Passenger,,,,
564355000,Non-fishing,Cargo/Tanker,Tanker,,,
564379000,Non-fishing,Cargo/Tanker,Cargo,,,
564386000,Non-fishing,Cargo/Tanker,Cargo,,,
564398000,Non-fishing,Cargo/Tanker,Cargo,,,
564399000,Non-fishing,Cargo/Tanker,Cargo,,,
564404000,Non-fishing,Cargo/Tanker,Cargo,,,
564416000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564426000,Non-fishing,Passenger,,,,
564427000,Non-fishing,Passenger,,,,
564446000,Non-fishing,Cargo/Tanker,Cargo,,,
564462000,Non-fishing,Cargo/Tanker,Tanker,,,
564482000,Non-fishing,Cargo/Tanker,Cargo,,,
564519000,Non-fishing,Cargo/Tanker,Cargo,,,
564528000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564530000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564569000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564582000,Non-fishing,Cargo/Tanker,Tanker,,,
564621000,Non-fishing,Cargo/Tanker,Cargo,,,
564627000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564646000,Non-fishing,Cargo/Tanker,Tanker,,,
564680000,Non-fishing,Cargo/Tanker,Tanker,,,
564708000,Non-fishing,Cargo/Tanker,Cargo,,,
564722000,Non-fishing,Cargo/Tanker,Tanker,,,
564742000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564837000,Non-fishing,Cargo/Tanker,Cargo,,,
564839000,Non-fishing,Tug/Pilot/Supply,Tug,,,
564862000,Non-fishing,Cargo/Tanker,Cargo,,,
564884000,Non-fishing,Passenger,,,,
564958000,Non-fishing,Cargo/Tanker,Tanker,,,
564961354,Fishing,,,,,SGP
564968000,Non-fishing,Cargo/Tanker,Tanker,,,
564979000,Non-fishing,Cargo/Tanker,Cargo,,,
564994000,Non-fishing,Cargo/Tanker,Cargo,,,
565048000,Non-fishing,Cargo/Tanker,Cargo,,,
565050000,Non-fishing,Cargo/Tanker,Cargo,,,
565150000,Non-fishing,Cargo/Tanker,Cargo,,,
565225000,Non-fishing,Cargo/Tanker,Cargo,,,
565336000,Non-fishing,Tug/Pilot/Supply,Tug,,,
565384000,Non-fishing,Cargo/Tanker,Tanker,,,
565389000,Non-fishing,Cargo/Tanker,Tanker,,,
565431000,Non-fishing,Cargo/Tanker,Cargo,,,
565436000,Non-fishing,Passenger,,,,
565438000,Non-fishing,Tug/Pilot/Supply,Tug,,,
565457000,Non-fishing,Tug/Pilot/Supply,Tug,,,
565518000,Non-fishing,Passenger,,,,
565533000,Non-fishing,Cargo/Tanker,Cargo,,,
565568000,Non-fishing,Cargo/Tanker,Tanker,,,
565639000,Non-fishing,Cargo/Tanker,Tanker,,,
565717000,Non-fishing,Cargo/Tanker,Tanker,,,
565730000,Non-fishing,Cargo/Tanker,Cargo,,,
565735000,Non-fishing,Cargo/Tanker,Cargo,,,
565742000,Non-fishing,Cargo/Tanker,Tanker,,,
565788000,Non-fishing,Cargo/Tanker,Tanker,,,
565793000,Non-fishing,Cargo/Tanker,Tanker,,,
565799000,Non-fishing,Seismic vessel,,,,
565821000,Non-fishing,Cargo/Tanker,Tanker,,,
565909000,Non-fishing,Cargo/Tanker,Cargo,,,
565927000,Non-fishing,Passenger,,,,
565997000,Non-fishing,Cargo/Tanker,Cargo,,,
566030000,Non-fishing,Cargo/Tanker,Tanker,,,
566032000,Non-fishing,Cargo/Tanker,Cargo,,,
566041000,Non-fishing,Cargo/Tanker,Cargo,,,
566049000,Non-fishing,Cargo/Tanker,Cargo,,,
566093000,Non-fishing,Cargo/Tanker,Cargo,,,
566141000,Non-fishing,Cargo/Tanker,Tanker,,,
566196000,Non-fishing,Tug/Pilot/Supply,Tug,,,
566210000,Non-fishing,Cargo/Tanker,Tanker,,,
566217000,Non-fishing,Cargo/Tanker,Tanker,,,
566222000,Non-fishing,Cargo/Tanker,Cargo,,,
566253000,Non-fishing,Cargo/Tanker,Tanker,,,
566327000,Non-fishing,Cargo/Tanker,Tanker,,,
566338000,Non-fishing,Cargo/Tanker,Cargo,,,
566357000,Non-fishing,Passenger,,,,
566376000,Non-fishing,Cargo/Tanker,Tanker,,,
566382000,Non-fishing,Cargo/Tanker,Tanker,,,
566455000,Non-fishing,Tug/Pilot/Supply,Tug,,,
566501000,Non-fishing,Passenger,,,,
566510000,Non-fishing,Cargo/Tanker,Cargo,,,
566549000,Non-fishing,Cargo/Tanker,Tanker,,,
566624000,Non-fishing,Cargo/Tanker,Cargo,,,
566625000,Non-fishing,Cargo/Tanker,Cargo,,,
566689000,Non-fishing,Cargo/Tanker,Cargo,,,
566739000,Non-fishing,Cargo/Tanker,Tanker,,,
566827000,Non-fishing,Cargo/Tanker,Cargo,,,
566828000,Non-fishing,Cargo/Tanker,Cargo,,,
566886000,Non-fishing,Cargo/Tanker,Cargo,,,
566933000,Non-fishing,Cargo/Tanker,Cargo,,,
566942000,Non-fishing,Cargo/Tanker,Cargo,,,
566980000,Non-fishing,Cargo/Tanker,Tanker,,,
567000421,Fishing,Longliners,,49.289999999999999,347.0,THA
567000445,Fishing,Longliners,,30.600000000000001,86.0,THA
567003000,Fishing,,,,,THA
567011500,Non-fishing,Reefer,,,,
567025800,Fishing,Longliners,,53.57,434.0,THA
567046600,Non-fishing,Reefer,,101.26000000000001,2966.0,
567108981,Fishing,,,,,THA
567168000,Non-fishing,Cargo/Tanker,Cargo,,,
567175000,Non-fishing,Reefer,,,,
567183000,Non-fishing,Reefer,,,,
567231000,Non-fishing,Reefer,,101.93000000000001,2989.0,
567266000,Non-fishing,Reefer,,101.93000000000001,2989.0,
567492000,Non-fishing,Reefer,,94.709999999999994,2689.0,
568888888,Fishing,,,,,
570173000,Non-fishing,Cargo/Tanker,Cargo,,,
572138210,Fishing,Longliners,,20.800000000000001,120.0,
572811210,Non-fishing,Passenger,,,,
574001490,Non-fishing,Seismic vessel,,,,
574767000,Non-fishing,Cargo/Tanker,Cargo,,,
576093000,Fishing,Longliners,,23.800000000000001,86.0,VUT
576107000,Non-fishing,Reefer,,120.75,4538.0,
576122000,Fishing,Longliners,,23.800000000000001,86.0,VUT
576139000,Non-fishing,Reefer,,118.905,4522.0,
576195000,Non-fishing,Reefer,,,,
576237000,Fishing,Longliners,,23.800000000000001,86.0,VUT
576250000,Non-fishing,Seismic vessel,,,,
576262000,Fishing,Purse seines,,,,
576270000,Non-fishing,Reefer,,113.37,4521.0,VUT
576274000,Non-fishing,Reefer,,85.069999999999979,1888.0,
576276000,Non-fishing,Reefer,,,,VUT
576277000,Non-fishing,Reefer,,95.920000000000002,2781.0,VUT
576285000,Non-fishing,Reefer,,105.37,3516.8000000000002,
576290000,Non-fishing,Cargo/Tanker,Cargo,,,
576321000,Non-fishing,Cargo/Tanker,Tanker,,,
576327000,Non-fishing,Cargo/Tanker,Cargo,,,
576328000,Non-fishing,Reefer,,99.060000000000002,3989.0,
576394000,Fishing,,,,,VUT
576395000,Non-fishing,Reefer,,90.441666666666677,2713.0,
576397000,Non-fishing,Reefer,,94.980000000000004,2600.0,VUT
576411000,Non-fishing,Reefer,,,,
576414000,Non-fishing,Reefer,,94.650000000000006,3496.0,
576414009,Non-fishing,Reefer,,94.650000000000006,3496.0,
576419000,Non-fishing,Reefer,,106.86,3802.0,
576420000,Non-fishing,Reefer,,91.480000000000004,2800.25,
576496000,Fishing,,,,,VUT
576497000,Fishing,Trawlers,,,,VUT
576594000,Fishing,,,,,VUT
576596000,Fishing,Longliners,,46.549999999999983,513.66666666666652,VUT
576608000,Fishing,,,,,VUT
576609000,Fishing,,,,,VUT
576626000,Non-fishing,Reefer,,94.0,2712.0,
576633000,Fishing,,,,,VUT
576634000,Fishing,Longliners,,46.5,462.33333333333326,
576635000,Fishing,,,,,VUT
576638000,Fishing,Longliners,,46.5,462.33333333333326,VUT
576660000,Fishing,Longliners,,23.800000000000001,93.180000000000007,VUT
